Date,Ambrosia,Artemisia,Asteraceae,Alnus,Betula,Ericaceae,Carpinus,Castanea,Quercus,Chenopodium,Cupressaceae,Acer,Fraxinus,Gramineae,Fagus,Juncaceae,Aesculus,Larix,Corylus,Juglans,Umbellifereae,Ulmus,Urtica,Rumex,Populus,Pinaceae,Plantago,Platanus,Salix,Cyperaceae,Filipendula,Sambucus,Tilia,MaxAirTempC,MinAirTempC,PrecipitationC,NumWeek
2004-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30000001192092896,-4.5,0,4
2016-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.799999237060547,6.699999809265137,0.10000000149011612,40
1998-02-27,0,0,0,90,0,0,0,0,0,0,26,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,4.599999904632568,0,9
1993-05-26,0,0,0,0,3,1,0,0,6,0,5,0,0,177,0,0,1,0,0,2,0,0,11,6,0,69,0,0,0,0,0,8,0,27,13.600000381469727,13,21
1997-04-17,0,0,0,0,45,0,1,0,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,1,0,0,0,0,12.399999618530273,1.5,0,16
2018-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.399999618530273,8.699999809265137,1.100000023841858,45
1994-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30000001192092896,-4.199999809265137,3,3
2018-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399999976158142,-3.4000000953674316,0.8999999761581421,52
2004-02-09,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,11.399999618530273,0,7
2006-06-06,0,0,0,0,0,0,0,0,0,0,2,0,0,35,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,0,0,0,0,17.700000762939453,6.699999809265137,0,23
2011-03-29,0,0,0,0,21,0,55,0,0,0,41,0,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,0,15.600000381469727,2.9000000953674316,0,13
2002-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30000001192092896,-1.899999976158142,0,3
1994-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.300000190734863,1.2999999523162842,6.699999809265137,1
2000-03-28,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,1.7000000476837158,0,13
2003-06-29,0,0,0,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,72,1,0,0,4,0,0,0,1,0,0,26.899999618530273,15,0,26
1998-04-15,0,0,0,0,12,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.300000190734863,1.7999999523162842,11,16
2014-01-24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.300000190734863,-1.899999976158142,0.10000000149011612,4
1992-04-15,0,0,0,0,37,0,1,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.199999809265137,1.7999999523162842,4.800000190734863,16
2009-07-26,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,3,0,0,23.5,11.699999809265137,0,30
2001-04-26,0,0,0,0,121,0,1,0,9,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,12.800000190734863,5.5,3,17
2017-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.100000381469727,12,2,49
2001-02-25,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4000000953674316,-7.300000190734863,0.10000000149011612,8
2005-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.099999904632568,0.699999988079071,0.20000000298023224,53
2006-02-23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,-2.0999999046325684,0,8
1994-02-28,0,0,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,11.199999809265137,4.900000095367432,4.800000190734863,9
2000-07-07,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19.200000762939453,11,22.100000381469727,27
2006-09-10,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,18.600000381469727,7.199999809265137,0,36
2010-03-16,0,0,0,52,0,0,0,0,0,0,69,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.4000000953674316,0,11
2017-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.799999952316284,0,44
1992-06-02,0,0,0,0,0,0,0,0,3,0,0,0,0,113,1,0,0,0,0,0,0,0,12,4,0,10,0,0,0,0,0,10,0,6.400000095367432,3.299999952316284,0,23
2014-05-23,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,0,0,0,3,0,0,1,4,0,1,2,0,0,0,0,0,0,18.799999237060547,11.199999809265137,7.599999904632568,21
2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.800000190734863,1.5,0.30000001192092896,35
2011-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,25.399999618530273,14.899999618530273,0,39
2016-03-17,0,0,0,361,1,0,1,0,0,0,143,0,2,0,0,0,0,0,68,0,0,2,0,0,17,0,0,0,2,0,0,0,0,12.199999809265137,0.20000000298023224,0,11
2004-02-06,0,0,0,152,0,0,0,0,0,0,17,0,6,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.899999618530273,10.199999809265137,3.4000000953674316,6
1995-05-27,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,5,0,0,52,0,0,0,0,0,1,0,21.200000762939453,12.600000381469727,0.30000001192092896,21
1999-02-25,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.199999809265137,-4.5,0,8
2004-04-21,0,0,0,0,64,0,45,0,0,0,0,0,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,17.200000762939453,7.300000190734863,0,17
2015-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.299999237060547,10,0,41
2004-09-12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3.799999952316284,-2.299999952316284,0,37
2014-03-17,0,0,0,2,0,0,2,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,14.899999618530273,4.199999809265137,0,12
2012-05-13,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,2,1,0,0,0,3,0,13.899999618530273,4.099999904632568,0,19
1994-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9.199999809265137,0,35
2017-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.200000762939453,4.099999904632568,0,49
2011-06-26,0,0,0,0,0,0,0,5,0,1,0,0,0,24,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,27.100000381469727,16.299999237060547,0,25
1992-03-27,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7.400000095367432,1.2999999523162842,0.5,13
1999-07-28,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,3,0,0,28.299999237060547,15.399999618530273,0,30
2005-03-29,0,0,0,1,4,0,0,0,0,0,47,0,7,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,53,0,0,0,0,16.799999237060547,7.800000190734863,5.099999904632568,13
1994-05-15,0,0,0,0,4,0,0,0,19,0,0,1,1,22,3,0,0,0,0,3,0,0,4,12,0,70,2,1,0,0,0,0,0,21.299999237060547,9.600000381469727,0,19
1993-02-21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-0.6000000238418579,1.600000023841858,7
2016-06-28,0,0,0,0,0,0,0,3,0,0,1,0,0,123,0,0,0,0,0,0,0,0,161,4,0,0,1,0,0,0,2,14,0,20.899999618530273,13,1.5,26
1996-05-01,0,0,0,0,16,0,0,0,33,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.10000000149011612,-5.099999904632568,0,18
2012-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,-3.9000000953674316,0.5,7
2002-06-19,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,95,3,0,5,1,0,0,0,0,10,0,27.5,17,0,25
1992-05-07,0,0,0,0,15,0,1,0,58,0,0,0,2,3,112,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,19,12.100000381469727,14,19
2001-04-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.199999809265137,8.5,0.10000000149011612,15
2011-02-23,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600000023841858,-6.800000190734863,1.399999976158142,8
2008-07-07,0,0,0,0,0,0,0,11,0,0,1,0,0,24,0,0,0,0,0,0,0,0,32,0,0,3,0,0,0,0,1,1,1,18.899999618530273,12.600000381469727,4,28
2008-09-16,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,1,0,0,15.399999618530273,7.400000095367432,0,38
2006-03-26,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,1,0,0,0,0,14.899999618530273,10.600000381469727,0.4000000059604645,12
2013-01-19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.799999952316284,-5.199999809265137,2.4000000953674316,3
2008-08-07,0,10,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,97,0,0,1,5,0,0,0,2,0,0,17.899999618530273,11.800000190734863,3,32
1992-05-14,0,0,0,0,1,0,0,0,853,0,0,1,0,37,43,0,2,0,0,3,0,0,2,6,0,157,6,4,0,0,0,0,0,27.399999618530273,14.199999809265137,0,20
2004-06-13,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,1,0,17.200000762939453,9.199999809265137,0,24
2003-07-19,0,2,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,105,0,0,1,1,0,0,0,0,0,0,30.5,17.399999618530273,0,29
1992-04-21,0,0,0,0,707,2,118,0,0,0,10,1,106,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,17,1.7999999523162842,0,17
2013-09-20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17.299999237060547,8.300000190734863,0.10000000149011612,38
2004-05-15,0,0,1,0,8,0,0,0,113,0,0,0,0,14,13,0,1,0,0,3,0,0,0,0,0,80,0,0,0,0,0,0,0,20,5.5,0,20
2015-01-13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.100000381469727,4.699999809265137,9.699999809265137,3
1995-09-14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,2,0,0,0,1,0,0,17.899999618530273,7.5,0.10000000149011612,37
2001-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300000190734863,9.800000190734863,0,43
2001-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.700000047683716,3.9000000953674316,47
2006-09-02,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,2,0,0,0,7,0,0,2,-0.699999988079071,1.2000000476837158,35
1997-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,1,0,67,2,0,17,2,0,0,0,0,3,0,21,7.599999904632568,6.400000095367432,24
1993-05-14,0,0,1,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,10,0,2,2,0,21,3,0,0,0,0,0,0,13.699999809265137,8.800000190734863,0.30000001192092896,19
2003-04-11,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.699999809265137,4.300000190734863,0,15
2004-07-25,0,5,1,0,0,0,0,1,0,0,6,0,0,12,0,0,0,0,0,0,2,0,47,1,0,2,0,0,0,0,6,0,0,21.299999237060547,11.699999809265137,2.299999952316284,30
1992-08-17,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,0,0,18.299999237060547,15.100000381469727,0.10000000149011612,34
2001-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,5,0,0,1.399999976158142,-0.5,0,40
2015-09-11,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,15.800000190734863,10,0,37
2000-06-17,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,64,1,0,1,1,0,0,0,0,1,1,22.399999618530273,8.899999618530273,0,24
2004-04-16,0,0,0,0,1742,0,180,0,0,0,74,0,362,0,0,0,0,3,0,0,0,0,0,0,19,2,0,0,18,0,0,0,0,19.5,7.699999809265137,0,16
2003-08-10,0,7,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0,2,0,0,13,3.4000000953674316,3.700000047683716,32
1995-04-18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,4.800000190734863,14.399999618530273,16
2003-08-08,0,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,52,0,0,0,3,0,0,0,0,0,0,37.900001525878906,23,0,32
1998-09-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.600000381469727,8.899999618530273,0,38
2016-06-24,0,0,5,0,0,0,0,16,0,0,9,0,0,283,0,0,0,0,0,0,0,0,187,6,0,27,3,0,0,0,0,1,7,27,18.700000762939453,5.800000190734863,25
2012-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.100000381469727,3.700000047683716,16.899999618530273,6
2015-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.300000190734863,1.2000000476837158,3.5,1
2004-02-29,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,-5.199999809265137,0,9
2013-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,18.100000381469727,10.699999809265137,0.20000000298023224,26
2012-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,16,11.899999618530273,33.599998474121094,28
1998-07-20,0,1,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,1,0,122,0,0,0,2,0,0,1,4,0,5,30.100000381469727,17.700000762939453,0,30
2017-07-10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,10.399999618530273,4.400000095367432,0.5,28
2007-03-11,0,0,0,3,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,9,0,0,0,0,12.800000190734863,9.699999809265137,0,10
2006-04-21,0,0,0,0,721,0,144,0,0,0,135,1,1148,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,21,8.100000381469727,5,16
2015-03-14,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.399999618530273,0.4000000059604645,0,11
1996-06-07,0,0,2,0,0,0,0,0,2,0,4,0,0,252,0,0,0,0,0,0,0,0,28,6,0,45,3,0,0,0,0,1,0,16,8.5,1.2999999523162842,23
2011-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,1,0,0,0,4,0,0,18.5,11.399999618530273,1,37
1992-07-28,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,1,1,0,23,9.399999618530273,0,31
2017-06-17,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,3,0,23.299999237060547,10,0,24
2016-09-14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,29.899999618530273,18.600000381469727,0,37
2000-03-02,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.599999904632568,0.699999988079071,0,9
1998-02-28,0,0,0,140,0,0,0,0,0,0,14,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.300000190734863,1.399999976158142,2.0999999046325684,9
2015-03-27,0,0,0,5,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,37,0,0,0,0,9.699999809265137,2.0999999046325684,0,13
1995-03-11,0,0,0,26,0,0,0,0,0,0,55,0,0,0,0,0,0,0,9,0,0,2,0,0,2,0,0,0,15,0,0,0,0,7.699999809265137,0.4000000059604645,5.800000190734863,10
2013-08-18,4,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,2,0,0,21.600000381469727,15.899999618530273,21,33
2008-02-14,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5,-1.100000023841858,0,7
1993-03-23,0,0,0,3,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,7,0,0,0,0,9.699999809265137,4.099999904632568,0,12
2004-02-11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.699999809265137,5.300000190734863,7
1999-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0.8999999761581421,0,3
1992-05-27,0,0,1,0,2,0,0,0,30,0,0,2,0,92,1,0,2,0,0,1,0,0,6,18,0,113,0,0,0,0,0,5,0,22.700000762939453,12.800000190734863,0,22
2015-09-12,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,8.199999809265137,2.9000000953674316,0,37
2013-01-06,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,9.899999618530273,0,1
2003-05-04,0,0,0,0,2,0,0,0,35,0,3,0,0,12,0,0,0,0,0,1,0,0,0,1,0,27,0,2,3,0,0,0,0,12.699999809265137,4.5,0.10000000149011612,18
2017-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.600000381469727,4.099999904632568,1.2999999523162842,43
1997-07-16,0,0,0,0,0,0,0,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,188,0,0,0,2,0,0,0,2,0,0,23.899999618530273,11.699999809265137,0,29
1993-04-03,0,0,0,1,7,0,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,6,0,0,0,0,1.7999999523162842,-6.699999809265137,0,13
2007-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,8.100000381469727,0,39
2001-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,1,0,0,26.200000762939453,16.100000381469727,3.299999952316284,33
2014-04-14,0,0,0,0,70,0,3,0,7,0,3,1,5,0,118,0,0,3,0,0,0,0,0,0,0,47,2,6,8,0,0,0,0,13.800000190734863,4,0,16
1999-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.800000190734863,1.7000000476837158,0,5
1996-04-26,0,0,0,0,203,0,3,0,3,0,2,0,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,19,6.400000095367432,0,17
2018-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13.100000381469727,0,24
2002-05-29,0,0,0,0,0,0,0,0,1,0,0,0,0,42,1,0,0,0,0,0,0,0,9,7,0,7,0,0,0,0,0,0,0,15.300000190734863,8.300000190734863,0,22
2017-02-22,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.100000381469727,7,0.8999999761581421,8
1997-09-01,0,0,2,0,0,0,0,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,-3.0999999046325684,-8.399999618530273,0,36
2011-06-19,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16.200000762939453,8.600000381469727,2.700000047683716,24
1999-09-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.100000381469727,10,5.099999904632568,37
2015-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,26,17.399999618530273,0.4000000059604645,37
2018-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.100000381469727,12.899999618530273,0,27
2001-08-17,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,99,0,0,1,2,0,0,1,6,0,0,23.100000381469727,13.800000190734863,0.4000000059604645,33
1995-09-01,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,2,0,0,3.200000047683716,-2.5999999046325684,2.299999952316284,35
2014-04-21,0,0,0,0,23,0,0,0,140,0,1,0,0,2,94,0,0,1,0,1,0,0,0,0,0,17,0,1,10,0,0,0,0,17.899999618530273,8.199999809265137,0,17
2014-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,5,0.20000000298023224,0.6000000238418579,36
2011-07-25,0,2,2,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,20.399999618530273,8.199999809265137,1.2000000476837158,30
2006-03-30,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.100000381469727,6,10.600000381469727,13
2015-02-06,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23.5,8.899999618530273,0,6
2012-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,24,14.399999618530273,0,26
2011-06-05,0,0,0,0,0,0,0,0,1,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,23.399999618530273,7.400000095367432,0,22
1996-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,16.200000762939453,5.599999904632568,0,38
2002-08-01,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.4000000059604645,-5.699999809265137,0,31
1996-08-10,0,14,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,92,0,0,0,0,0,0,0,3,0,0,15.5,10.199999809265137,0,32
2010-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,9.600000381469727,7.300000190734863,0.4000000059604645,38
2001-08-06,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,12.300000190734863,7.800000190734863,1.399999976158142,32
2004-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,48,1,0,7,2,0,0,0,0,5,0,7.099999904632568,4.199999809265137,4.199999809265137,24
